scaffold_1	609827	615827
scaffold_1	651827	657827
scaffold_1	1071130	1074130
scaffold_1	1094130	1098130
scaffold_1	1226130	1229130
scaffold_1	1244130	1250130
scaffold_1	1432520	1436520
scaffold_1	2227110	2231110
scaffold_1	2257110	2263110
scaffold_1	2587110	2593110
scaffold_1	2644110	2650110
scaffold_1	2977860	2984860
scaffold_1	2989860	2997860
scaffold_1	3000860	3006860
scaffold_1	3125860	3128860
scaffold_1	3144860	3150860
scaffold_1	3203770	3206770
scaffold_1	3312770	3318770
scaffold_1	3403770	3406770
scaffold_1	3421770	3429770
scaffold_1	3550770	3556770
scaffold_1	3765770	3769770
scaffold_1	3780770	3823770
scaffold_1	4273770	4278770
scaffold_1	4332770	4336770
scaffold_1	4342770	4345770
scaffold_1	4431610	4435610
scaffold_1	4588610	4591610
scaffold_1	4603610	4610610
scaffold_1	4678610	4684610
scaffold_1	4787770	4793770
scaffold_1	4852610	4858610
scaffold_1	4869610	4873610
scaffold_1	4935610	4941610
scaffold_1	5409610	5415610
scaffold_1	5486610	5492610
scaffold_1	5588610	5592610
scaffold_1	5867610	5871180
scaffold_1	5985180	5989180
scaffold_1	6046180	6049610
scaffold_1	6116610	6121610
scaffold_1	6238610	6241610
scaffold_1	6293180	6300180
scaffold_1	6472180	6476180
scaffold_1	6680180	6684180
scaffold_1	6753180	6767180
scaffold_1	6847180	6852180
scaffold_1	7247180	7252180
scaffold_1	7434180	7437180
scaffold_1	7557790	7562790
scaffold_1	8157790	8160790
scaffold_1	8253790	8257790
scaffold_1	8284790	8287790
scaffold_1	8312790	8317790
scaffold_1	8775790	8778790
scaffold_1	9002790	9005790
scaffold_1	9032790	9050790
scaffold_1	9065790	9069790
scaffold_1	9083790	9086790
scaffold_1	9134190	9137190
scaffold_1	9141190	9151190
scaffold_1	9156190	9162190
scaffold_1	9204190	9210190
scaffold_1	9212190	9223190
scaffold_1	9373190	9379190
scaffold_1	9425190	9429190
scaffold_1	9496650	9499650
scaffold_1	9508650	9511650
scaffold_1	9844650	9847650
scaffold_1	9999650	10009600
scaffold_1	10026600	10029600
scaffold_1	10106600	10109600
scaffold_1	10270600	10273600
scaffold_1	10311600	10324600
scaffold_1	10777600	10783600
scaffold_1	10809600	10812600
scaffold_1	10834600	10843600
scaffold_1	10859600	10863600
scaffold_1	10888600	10900600
scaffold_1	11190600	11193600
scaffold_1	12159600	12170600
scaffold_1	12202600	12207600
scaffold_1	12365600	12368600
scaffold_1	13114700	13124700
scaffold_1	13177700	13204700
scaffold_1	13245700	13251700
scaffold_1	13477700	13493700
scaffold_1	13528700	13534700
scaffold_1	13541700	13545700
scaffold_1	13550700	13560700
scaffold_1	13564700	13571700
scaffold_1	13775600	13781700
scaffold_1	14056600	14059600
scaffold_1	16215500	16219500
scaffold_1	16551500	16554500
scaffold_1	16607500	16613500
scaffold_1	16720500	16723500
scaffold_1	16727800	16735500
scaffold_1	16895800	16900800
scaffold_1	17247800	17250800
scaffold_1	17454800	17458800
scaffold_1	17515800	17521800
scaffold_1	17522800	17534800
scaffold_1	17539800	17542800
scaffold_1	17562800	17565800
scaffold_1	17585800	17598800
scaffold_1	17601800	17604800
scaffold_1	17606800	17612800
scaffold_1	17615800	17624800
scaffold_1	17637800	17641800
scaffold_1	17646800	17649800
scaffold_1	17657800	17666800
scaffold_1	17683800	17686800
scaffold_1	17693800	17698800
scaffold_1	17729800	17739800
scaffold_1	17754800	17765800
scaffold_1	17771800	17774800
scaffold_1	17798800	17805800
scaffold_1	17827800	17832800
scaffold_1	17909800	17912800
scaffold_1	18241800	18256800
scaffold_1	18295800	18303800
scaffold_1	18308800	18331800
scaffold_1	18338900	18350900
scaffold_1	18423900	18426900
scaffold_1	18639100	18647100
scaffold_1	18650900	18655900
scaffold_1	18656900	18672900
scaffold_1	18750100	18754100
scaffold_1	19078100	19082100
scaffold_1	19135100	19141100
scaffold_1	19146100	19149100
scaffold_1	19242100	19252100
scaffold_1	19256100	19262100
scaffold_1	19349100	19357100
scaffold_1	21210700	21213700
scaffold_1	21280700	21283700
scaffold_1	21394700	21397700
scaffold_1	21504700	21508700
scaffold_1	21675700	21684700
scaffold_1	21972700	21975700
scaffold_1	21984700	21992700
scaffold_1	22733700	22740700
scaffold_1	22797700	22808700
scaffold_1	23794800	23797800
scaffold_1	24881400	24886400
scaffold_1	24888400	24894800
scaffold_1	24906400	24921800
scaffold_1	24940400	24943400
scaffold_1	24958400	24971800
scaffold_1	25589400	25592400
scaffold_1	25623400	25630400
scaffold_1	25632400	25635400
scaffold_1	25653400	25657400
scaffold_1	27694900	27697900
scaffold_1	27699900	27729600
scaffold_1	27765900	27771900
scaffold_1	27772600	27778600
scaffold_1	27826600	27831600
scaffold_1	27938600	27943600
scaffold_1	29934900	29937900
scaffold_1	29997900	30035900
scaffold_1	30050900	30056900
scaffold_1	30060900	30066900
scaffold_1	30110900	30114900
scaffold_1	30193900	30198900
scaffold_1	30206900	30240900
scaffold_1	30799900	30802900
scaffold_1	31999100	32005100
scaffold_1	32006100	32015100
scaffold_1	32027100	32032100
scaffold_1	34639400	34644400
scaffold_1	34725400	34728400
scaffold_1	34809400	34815400
scaffold_1	34826400	34832400
scaffold_1	34872400	34878400
scaffold_1	34948400	34954400
scaffold_1	34958400	34998400
scaffold_1	35165400	35168400
scaffold_1	35179400	35189400
scaffold_1	35196400	35201400
scaffold_1	35257400	35265400
scaffold_1	35284400	35290400
scaffold_1	35299400	35309400
scaffold_1	35318400	35332400
scaffold_1	35338400	35343400
scaffold_1	35441400	35450400
scaffold_1	35452400	35456400
scaffold_1	35478400	35484400
scaffold_1	35485400	35489400
scaffold_1	35490400	35493400
scaffold_1	35494400	35506400
scaffold_1	35633400	35639400
scaffold_1	35642400	35648400
scaffold_1	35664400	35670400
scaffold_1	35674600	35678600
scaffold_1	35813600	35816600
scaffold_1	35908600	35917400
scaffold_1	36220600	36229600
scaffold_1	36236600	36239600
scaffold_1	36241600	36244600
scaffold_1	36251600	36273600
scaffold_1	36282600	36299600
scaffold_1	36307600	36316600
scaffold_1	36323600	36331600
scaffold_1	36334600	36342600
scaffold_1	36343600	36347600
scaffold_1	36363600	36367600
scaffold_1	36384600	36387600
scaffold_1	36388600	36393600
scaffold_1	36396600	36400600
scaffold_1	36434600	36455600
scaffold_1	36460600	36474600
scaffold_1	36496600	36502600
scaffold_1	36515600	36519600
scaffold_1	36520600	36525600
scaffold_1	36542600	36554600
scaffold_1	36557600	36560600
scaffold_1	36590600	36605600
scaffold_1	36610100	36616100
scaffold_1	36845100	36848100
scaffold_1	37164100	37182100
scaffold_1	37204100	37220100
scaffold_1	37229100	37265600
scaffold_1	37270100	37285100
scaffold_1	37298600	37310100
scaffold_1	37328100	37338100
scaffold_1	37341100	37345100
scaffold_1	37377100	37380100
scaffold_1	37781100	37785100
scaffold_1	38026100	38031100
scaffold_1	38210100	38213100
scaffold_2	274531	280531
scaffold_2	371531	377531
scaffold_2	385531	390531
scaffold_2	435531	440531
scaffold_2	562089	570089
scaffold_2	644531	652089
scaffold_2	655089	666089
scaffold_2	669089	675089
scaffold_2	870089	876089
scaffold_2	918089	925089
scaffold_2	1530740	1534740
scaffold_2	1839740	1843740
scaffold_2	2064390	2070390
scaffold_2	2074390	2080390
scaffold_2	2132740	2138740
scaffold_2	2170390	2174390
scaffold_2	2262390	2265390
scaffold_2	2473390	2479390
scaffold_2	2581390	2591390
scaffold_2	2595390	2599390
scaffold_2	2857590	2867590
scaffold_2	3008590	3013590
scaffold_2	3097590	3100590
scaffold_2	3358660	3364660
scaffold_2	3421660	3425660
scaffold_2	3553660	3559660
scaffold_2	3709660	3715660
scaffold_2	4043370	4048370
scaffold_2	4094370	4098370
scaffold_2	4153370	4157370
scaffold_2	4335570	4341570
scaffold_2	4389570	4397570
scaffold_2	4693880	4700880
scaffold_2	4777880	4781880
scaffold_2	4819880	4822880
scaffold_2	5036880	5039880
scaffold_2	5455940	5459940
scaffold_2	5533140	5536140
scaffold_2	5908140	5919440
scaffold_2	5972440	5985440
scaffold_2	6279320	6282320
scaffold_2	6724320	6740320
scaffold_2	6789320	6792360
scaffold_2	6934360	6941360
scaffold_2	7118360	7121360
scaffold_2	7436110	7444110
scaffold_2	7545580	7552580
scaffold_2	7732580	7737580
scaffold_2	7750580	7755580
scaffold_2	8097780	8103780
scaffold_2	8256780	8262780
scaffold_2	8348780	8359780
scaffold_2	8406120	8411120
scaffold_2	8438120	8442120
scaffold_2	8661120	8667120
scaffold_2	8668120	8674120
scaffold_2	8780120	8789120
scaffold_2	8922850	8928850
scaffold_2	8978850	8988850
scaffold_2	8997850	9000850
scaffold_2	9033850	9038850
scaffold_2	9074850	9077850
scaffold_2	9112540	9116540
scaffold_2	9170540	9175540
scaffold_2	9176540	9181540
scaffold_2	9186540	9189540
scaffold_2	9195540	9198540
scaffold_2	9221540	9227540
scaffold_2	9236540	9240540
scaffold_2	9274540	9280540
scaffold_2	9281540	9287540
scaffold_2	9310540	9315540
scaffold_2	9364910	9369910
scaffold_2	9370910	9374910
scaffold_2	9476910	9480910
scaffold_2	9505910	9515910
scaffold_2	9554910	9560910
scaffold_2	9574910	9578910
scaffold_2	9643910	9649910
scaffold_2	9780910	9787910
scaffold_2	9831910	9837910
scaffold_2	9840080	9846080
scaffold_2	9982080	9989080
scaffold_2	9992080	9996080
scaffold_2	10048100	10052100
scaffold_2	10172400	10191400
scaffold_2	10545200	10551200
scaffold_2	10818500	10824500
scaffold_2	10936500	10942500
scaffold_2	11008500	11013500
scaffold_2	11122500	11126500
scaffold_2	11136500	11142500
scaffold_2	11555800	11560800
scaffold_2	11944600	11950600
scaffold_2	12054600	12058600
scaffold_2	12176600	12181600
scaffold_2	12188600	12192600
scaffold_2	12652100	12655100
scaffold_2	12657100	12663100
scaffold_2	12708900	12715900
scaffold_2	12729900	12735900
scaffold_2	12749900	12752900
scaffold_2	12787100	12799900
scaffold_2	12845900	12851900
scaffold_2	12858900	12861900
scaffold_2	12899900	12908900
scaffold_2	12936900	12939900
scaffold_2	12994900	13000900
scaffold_2	13076900	13080900
scaffold_2	13128800	13132800
scaffold_2	13205800	13210800
scaffold_2	13550300	13558300
scaffold_2	13666300	13670300
scaffold_2	13675300	13678300
scaffold_2	13691300	13696300
scaffold_2	13735300	13749300
scaffold_2	13807300	13816300
scaffold_2	13823300	13826300
scaffold_2	13927300	13931300
scaffold_2	13961300	13965300
scaffold_2	14171300	14175300
scaffold_2	14216300	14221300
scaffold_2	14265300	14271300
scaffold_2	14381900	14385900
scaffold_2	14893900	14902900
scaffold_2	14914900	14919900
scaffold_2	14958900	14963900
scaffold_2	14971900	14981900
scaffold_2	15095900	15099900
scaffold_2	15279900	15286900
scaffold_2	15301900	15304900
scaffold_2	15316900	15324900
scaffold_2	15600900	15608900
scaffold_2	15753900	15759900
scaffold_2	15863000	15866000
scaffold_2	15872000	15878000
scaffold_2	15955000	15962900
scaffold_2	16142000	16146000
scaffold_2	16184000	16190000
scaffold_2	16207000	16214000
scaffold_2	16307000	16315000
scaffold_2	16386000	16390000
scaffold_2	16395000	16403000
scaffold_2	16442000	16450000
scaffold_2	16534200	16544200
scaffold_2	16551200	16558200
scaffold_2	16621000	16625000
scaffold_2	16680200	16686200
scaffold_2	16756200	16759200
scaffold_2	17043200	17047200
scaffold_2	17073200	17079200
scaffold_2	17232200	17246200
scaffold_2	17291200	17302100
scaffold_2	17311100	17322100
scaffold_2	17355200	17365200
scaffold_2	17393100	17411100
scaffold_2	17450100	17476100
scaffold_2	17481100	17484100
scaffold_2	17516100	17528100
scaffold_2	17565100	17574100
scaffold_2	17580100	17584100
scaffold_2	17618100	17624100
scaffold_2	17695100	17703100
scaffold_2	17820000	17830100
scaffold_2	17840100	17843100
scaffold_2	17918100	17921100
scaffold_2	17926100	17937000
scaffold_2	17945000	17949000
scaffold_2	17953000	17959000
scaffold_2	18101000	18104000
scaffold_2	18143000	18150000
scaffold_2	18294400	18312000
scaffold_2	18350400	18356400
scaffold_2	18359000	18369400
scaffold_2	18420000	18439000
scaffold_2	18468400	18473400
scaffold_2	18588400	18593400
scaffold_2	18700400	18703400
scaffold_2	18704400	18707400
scaffold_2	18874400	18885400
scaffold_2	18904400	18910400
scaffold_2	18979400	18984400
scaffold_2	18990400	18998400
scaffold_2	19015400	19019400
scaffold_2	19024400	19027400
scaffold_2	19371400	19378400
scaffold_2	19399400	19420400
scaffold_2	19818800	19821800
scaffold_2	19869800	19875800
scaffold_2	20002800	20011800
scaffold_2	20052500	20055500
scaffold_2	20057500	20061500
scaffold_2	20143500	20148500
scaffold_2	20409500	20413500
scaffold_2	20552100	20558100
scaffold_2	20609100	20633100
scaffold_2	20655100	20660100
scaffold_2	20676100	20691100
scaffold_2	20705100	20713100
scaffold_2	20730100	20742100
scaffold_2	20752100	20758100
scaffold_2	20764100	20770100
scaffold_2	20816100	20822100
scaffold_2	20828100	20832100
scaffold_2	20922100	20930100
scaffold_2	20943100	20951100
scaffold_2	21158100	21167100
scaffold_2	21185100	21188100
scaffold_2	21210100	21219100
scaffold_2	21233800	21247800
scaffold_2	21262800	21269800
scaffold_2	21284800	21287800
scaffold_2	21298100	21307800
scaffold_2	21323100	21326100
scaffold_2	21397100	21411100
scaffold_2	21490800	21507800
scaffold_2	21754800	21760800
scaffold_2	21843800	21846800
scaffold_2	21900800	21906800
scaffold_2	21917800	21923800
scaffold_2	22010800	22016800
scaffold_2	22061800	22066800
scaffold_2	22091800	22095800
scaffold_2	22141800	22144800
scaffold_2	22246800	22253800
scaffold_2	22323800	22327800
scaffold_2	22348800	22352800
scaffold_2	22408800	22411800
scaffold_2	22425800	22430800
scaffold_2	22566500	22570500
scaffold_2	22574800	22583800
scaffold_2	22597800	22600800
scaffold_2	22617500	22620500
scaffold_2	22665500	22668500
scaffold_2	22710500	22716500
scaffold_2	22740500	22745500
scaffold_2	22802500	22809500
scaffold_2	22828500	22834500
scaffold_2	23348900	23354900
scaffold_2	23358900	23364900
scaffold_2	23377900	23380900
scaffold_2	23385900	23388900
scaffold_2	23474900	23480900
scaffold_2	23521900	23524900
scaffold_2	23560900	23586900
scaffold_2	23588900	23591900
scaffold_2	23620900	23623900
scaffold_2	23643900	23649900
scaffold_2	23650900	23654900
scaffold_2	23723900	23731900
scaffold_2	23742900	23745900
scaffold_2	23746900	23749900
scaffold_2	23757900	23760900
scaffold_2	23768900	23771900
scaffold_2	23774900	23777900
scaffold_2	23781900	23813900
scaffold_2	23913900	23919900
scaffold_2	24232900	24240900
scaffold_2	24293900	24304900
scaffold_2	24332900	24343900
scaffold_2	24353900	24363900
scaffold_2	24390900	24393900
scaffold_2	24441900	24444900
scaffold_2	24469900	24479900
scaffold_2	24496300	24505300
scaffold_2	24516300	24520300
scaffold_2	24523300	24527900
scaffold_2	24529300	24537300
scaffold_2	24549300	24555300
scaffold_2	24561300	24572300
scaffold_2	24658300	24671300
scaffold_2	24733300	24748300
scaffold_2	24758300	24761300
scaffold_2	24857300	24863300
scaffold_2	24867300	24877300
scaffold_2	24912300	24916300
scaffold_2	24940300	24945300
scaffold_2	24959300	24962300
scaffold_2	24964300	24967300
scaffold_2	25045300	25050300
scaffold_2	25120300	25123300
scaffold_2	25227200	25233200
scaffold_2	25239200	25242200
scaffold_2	25262200	25265200
scaffold_2	25349200	25352200
scaffold_2	25569200	25575200
scaffold_2	25656700	25663700
scaffold_2	25664700	25670700
scaffold_2	25680700	25683700
scaffold_2	26590700	26601700
scaffold_2	26627700	26630700
scaffold_2	26733700	26738700
scaffold_2	26884400	26908400
scaffold_2	26988400	26992400
